lot_id,row_index,yield_outcome,test_timestamp,feature_id,module,tool_id,value,zscore_vs_pass,direction,severity
LOT_1458,1457,PASS,2008-10-11T07:38:00,F317,implant,implant-tool-05,8.05410000,2.00530139,high,medium
LOT_1460,1459,PASS,2008-10-11T07:42:00,F181,etch,etch-tool-05,11.02000000,-2.41739135,low,medium
LOT_1460,1459,PASS,2008-10-11T07:42:00,F317,implant,implant-tool-05,3.89220000,-2.06022094,low,medium
LOT_1460,1459,PASS,2008-10-11T07:42:00,F453,cmp,cmp-tool-05,3.12650000,-2.41982806,low,medium
LOT_1472,1471,PASS,2008-10-12T08:19:00,F122,etch,etch-tool-02,15.59000000,-2.04959448,low,medium
LOT_1473,1472,PASS,2008-10-12T18:47:00,F122,etch,etch-tool-02,15.59000000,-2.04959448,low,medium
LOT_1474,1473,PASS,2008-10-13T03:34:00,F122,etch,etch-tool-02,15.54000000,-2.55155008,low,medium
LOT_1475,1474,PASS,2008-10-13T03:53:00,F122,etch,etch-tool-02,15.54000000,-2.55155008,low,medium
LOT_1476,1475,PASS,2008-10-13T11:27:00,F122,etch,etch-tool-02,15.56000000,-2.35076784,low,medium
LOT_1477,1476,PASS,2008-10-13T12:18:00,F122,etch,etch-tool-02,15.54000000,-2.55155008,low,medium
LOT_1478,1477,PASS,2008-10-13T14:06:00,F122,etch,etch-tool-02,15.53000000,-2.65194120,low,medium
LOT_1478,1477,PASS,2008-10-13T14:06:00,F125,etch,etch-tool-05,15.54000000,-2.21695254,low,medium
LOT_1479,1478,PASS,2008-10-13T14:29:00,F122,etch,etch-tool-02,15.51000000,-2.85272343,low,medium
LOT_1479,1478,PASS,2008-10-13T14:29:00,F125,etch,etch-tool-05,15.47000000,-2.83317295,low,medium
LOT_1479,1478,PASS,2008-10-13T14:29:00,F317,implant,implant-tool-05,8.21010000,2.15768888,high,medium
LOT_1480,1479,PASS,2008-10-13T14:30:00,F122,etch,etch-tool-02,15.51000000,-2.85272343,low,medium
LOT_1480,1479,PASS,2008-10-13T14:30:00,F125,etch,etch-tool-05,15.47000000,-2.83317295,low,medium
LOT_1481,1480,PASS,2008-10-13T14:55:00,F122,etch,etch-tool-02,15.53000000,-2.65194120,low,medium
LOT_1481,1480,PASS,2008-10-13T14:55:00,F125,etch,etch-tool-05,15.54000000,-2.21695254,low,medium
LOT_1482,1481,PASS,2008-10-13T15:42:00,F122,etch,etch-tool-02,15.56000000,-2.35076784,low,medium
LOT_1482,1481,PASS,2008-10-13T15:42:00,F125,etch,etch-tool-05,15.51000000,-2.48104700,low,medium
LOT_1483,1482,PASS,2008-10-13T15:42:00,F122,etch,etch-tool-02,15.56000000,-2.35076784,low,medium
LOT_1483,1482,PASS,2008-10-13T15:42:00,F125,etch,etch-tool-05,15.51000000,-2.48104700,low,medium
LOT_1484,1483,PASS,2008-10-13T16:13:00,F122,etch,etch-tool-02,15.56000000,-2.35076784,low,medium
LOT_1485,1484,PASS,2008-10-13T19:17:00,F122,etch,etch-tool-02,15.56000000,-2.35076784,low,medium
LOT_1485,1484,PASS,2008-10-13T19:17:00,F125,etch,etch-tool-05,15.51000000,-2.48104700,low,medium
LOT_1486,1485,PASS,2008-10-13T19:36:00,F122,etch,etch-tool-02,15.55000000,-2.45115896,low,medium
LOT_1486,1485,PASS,2008-10-13T19:36:00,F125,etch,etch-tool-05,15.56000000,-2.04088956,low,medium
LOT_1487,1486,PASS,2008-10-13T19:40:00,F122,etch,etch-tool-02,15.55000000,-2.45115896,low,medium
LOT_1487,1486,PASS,2008-10-13T19:40:00,F125,etch,etch-tool-05,15.56000000,-2.04088956,low,medium
LOT_1488,1487,PASS,2008-10-13T20:10:00,F122,etch,etch-tool-02,15.50000000,-2.95311455,low,medium
LOT_1488,1487,PASS,2008-10-13T20:10:00,F125,etch,etch-tool-05,15.56000000,-2.04088956,low,medium
LOT_1489,1488,PASS,2008-10-13T20:30:00,F122,etch,etch-tool-02,15.55000000,-2.45115896,low,medium
LOT_1489,1488,PASS,2008-10-13T20:30:00,F125,etch,etch-tool-05,15.56000000,-2.04088956,low,medium
LOT_1490,1489,PASS,2008-10-13T20:53:00,F060,lithography,lithography-tool-04,26.97090000,2.62165842,high,medium
LOT_1490,1489,PASS,2008-10-13T20:53:00,F122,etch,etch-tool-02,15.55000000,-2.45115896,low,medium
LOT_1490,1489,PASS,2008-10-13T20:53:00,F125,etch,etch-tool-05,15.56000000,-2.04088956,low,medium
LOT_1490,1489,PASS,2008-10-13T20:53:00,F181,etch,etch-tool-05,25.97000000,2.06497717,high,medium
LOT_1491,1490,PASS,2008-10-13T21:20:00,F122,etch,etch-tool-02,15.55000000,-2.45115896,low,medium
LOT_1491,1490,PASS,2008-10-13T21:20:00,F125,etch,etch-tool-05,15.56000000,-2.04088956,low,medium
LOT_1492,1491,PASS,2008-10-13T21:47:00,F122,etch,etch-tool-02,15.55000000,-2.45115896,low,medium
LOT_1492,1491,PASS,2008-10-13T21:47:00,F125,etch,etch-tool-05,15.56000000,-2.04088956,low,medium
LOT_1493,1492,PASS,2008-10-13T21:57:00,F122,etch,etch-tool-02,15.50000000,-2.95311455,low,medium
LOT_1493,1492,PASS,2008-10-13T21:57:00,F125,etch,etch-tool-05,15.56000000,-2.04088956,low,medium
LOT_1494,1493,PASS,2008-10-13T22:48:00,F122,etch,etch-tool-02,15.51000000,-2.85272343,low,medium
LOT_1494,1493,PASS,2008-10-13T22:48:00,F125,etch,etch-tool-05,15.47000000,-2.83317295,low,medium
LOT_1495,1494,PASS,2008-10-13T22:54:00,F122,etch,etch-tool-02,15.55000000,-2.45115896,low,medium
LOT_1495,1494,PASS,2008-10-13T22:54:00,F125,etch,etch-tool-05,15.56000000,-2.04088956,low,medium
LOT_1497,1496,PASS,2008-10-14T03:21:00,F122,etch,etch-tool-02,15.55000000,-2.45115896,low,medium
LOT_1497,1496,PASS,2008-10-14T03:21:00,F125,etch,etch-tool-05,15.56000000,-2.04088956,low,medium
LOT_1498,1497,PASS,2008-10-14T03:28:00,F122,etch,etch-tool-02,15.55000000,-2.45115896,low,medium
LOT_1498,1497,PASS,2008-10-14T03:28:00,F125,etch,etch-tool-05,15.56000000,-2.04088956,low,medium
LOT_1499,1498,PASS,2008-10-14T03:35:00,F122,etch,etch-tool-02,15.51000000,-2.85272343,low,medium
LOT_1499,1498,PASS,2008-10-14T03:35:00,F125,etch,etch-tool-05,15.47000000,-2.83317295,low,medium
LOT_1500,1499,PASS,2008-10-14T13:13:00,F126,etch,etch-tool-06,1.92500000,2.59225371,high,medium
LOT_1501,1500,PASS,2008-10-14T13:16:00,F126,etch,etch-tool-06,1.92500000,2.59225371,high,medium
LOT_1502,1501,PASS,2008-10-14T14:07:00,F126,etch,etch-tool-06,1.92500000,2.59225371,high,medium
LOT_1503,1502,PASS,2008-10-14T14:15:00,F122,etch,etch-tool-02,15.53000000,-2.65194120,low,medium
LOT_1503,1502,PASS,2008-10-14T14:15:00,F125,etch,etch-tool-05,15.54000000,-2.21695254,low,medium
LOT_1504,1503,PASS,2008-10-14T14:43:00,F126,etch,etch-tool-06,1.92500000,2.59225371,high,medium
LOT_1504,1503,PASS,2008-10-14T14:43:00,F181,etch,etch-tool-05,26.58000000,2.24786980,high,medium
LOT_1504,1503,PASS,2008-10-14T14:43:00,F453,cmp,cmp-tool-05,7.30770000,2.09863028,high,medium
LOT_1507,1506,PASS,2008-10-14T20:01:00,F126,etch,etch-tool-06,1.92500000,2.59225371,high,medium
LOT_1512,1511,PASS,2008-10-15T00:03:00,F181,etch,etch-tool-05,26.52000000,2.22988036,high,medium
LOT_1512,1511,PASS,2008-10-15T00:03:00,F317,implant,implant-tool-05,9.09240000,3.01955734,high,high
LOT_1512,1511,PASS,2008-10-15T00:03:00,F453,cmp,cmp-tool-05,7.28510000,2.07420735,high,medium
LOT_1514,1513,PASS,2008-10-15T00:47:00,F181,etch,etch-tool-05,26.49000000,2.22088564,high,medium
LOT_1517,1516,PASS,2008-10-15T01:52:00,F181,etch,etch-tool-05,26.14000000,2.11594725,high,medium
LOT_1517,1516,PASS,2008-10-15T01:52:00,F317,implant,implant-tool-05,8.38690000,2.33039470,high,medium
LOT_1518,1517,PASS,2008-10-15T02:40:00,F181,etch,etch-tool-05,26.44000000,2.20589444,high,medium
LOT_1518,1517,PASS,2008-10-15T02:40:00,F453,cmp,cmp-tool-05,7.26910000,2.05691678,high,medium
LOT_1520,1519,FAIL,2008-10-15T02:42:00,F104,etch,etch-tool-08,0.00160000,3.84578809,high,high
LOT_1520,1519,FAIL,2008-10-15T02:42:00,F511,test,test-tool-07,244.27480000,5.30892407,high,high
LOT_1522,1521,PASS,2008-10-15T04:08:00,F126,etch,etch-tool-06,1.92500000,2.59225371,high,medium
LOT_1525,1524,PASS,2008-10-15T06:49:00,F131,etch,etch-tool-03,0.41990000,-3.87104600,low,high
LOT_1525,1524,PASS,2008-10-15T06:49:00,F181,etch,etch-tool-05,26.76000000,2.30183812,high,medium
LOT_1525,1524,PASS,2008-10-15T06:49:00,F317,implant,implant-tool-05,8.40780000,2.35081071,high,medium
LOT_1525,1524,PASS,2008-10-15T06:49:00,F453,cmp,cmp-tool-05,7.33760000,2.13094204,high,medium
LOT_1526,1525,PASS,2008-10-15T07:36:00,F131,etch,etch-tool-03,0.41990000,-3.87104600,low,high
LOT_1527,1526,PASS,2008-10-15T07:55:00,F131,etch,etch-tool-03,0.41990000,-3.87104600,low,high
LOT_1528,1527,PASS,2008-10-15T08:21:00,F131,etch,etch-tool-03,0.41990000,-3.87104600,low,high
LOT_1528,1527,PASS,2008-10-15T08:21:00,F317,implant,implant-tool-05,8.11820000,2.06791702,high,medium
LOT_1529,1528,PASS,2008-10-15T09:11:00,F317,implant,implant-tool-05,9.28740000,3.21004170,high,high
LOT_1537,1536,PASS,2008-10-15T17:19:00,F317,implant,implant-tool-05,8.70020000,2.63643957,high,medium
LOT_1542,1541,PASS,2008-10-15T22:45:00,F181,etch,etch-tool-05,26.96000000,2.36180291,high,medium
LOT_1542,1541,PASS,2008-10-15T22:45:00,F317,implant,implant-tool-05,8.89260000,2.82438413,high,medium
LOT_1542,1541,PASS,2008-10-15T22:45:00,F453,cmp,cmp-tool-05,7.41500000,2.21458517,high,medium
LOT_1543,1542,PASS,2008-10-15T22:54:00,F123,etch,etch-tool-03,2.03200000,-2.06468871,low,medium
LOT_1544,1543,PASS,2008-10-15T23:00:00,F123,etch,etch-tool-03,2.03200000,-2.06468871,low,medium
LOT_1545,1544,PASS,2008-10-15T23:45:00,F123,etch,etch-tool-03,2.03200000,-2.06468871,low,medium
LOT_1553,1552,PASS,2008-10-16T04:02:00,F123,etch,etch-tool-03,1.67100000,-2.46003086,low,medium
LOT_1553,1552,PASS,2008-10-16T04:02:00,F128,etch,etch-tool-08,0.31610000,-2.44701937,low,medium
LOT_1554,1553,PASS,2008-10-16T04:04:00,F123,etch,etch-tool-03,2.03200000,-2.06468871,low,medium
LOT_1555,1554,PASS,2008-10-16T04:47:00,F123,etch,etch-tool-03,1.67100000,-2.46003086,low,medium
LOT_1555,1554,PASS,2008-10-16T04:47:00,F128,etch,etch-tool-08,0.31610000,-2.44701937,low,medium
LOT_1556,1555,PASS,2008-10-16T04:50:00,F123,etch,etch-tool-03,1.67100000,-2.46003086,low,medium
LOT_1556,1555,PASS,2008-10-16T04:50:00,F128,etch,etch-tool-08,0.31610000,-2.44701937,low,medium
LOT_1556,1555,PASS,2008-10-16T04:50:00,F317,implant,implant-tool-05,8.06580000,2.01673045,high,medium
LOT_1558,1557,PASS,2008-10-16T05:08:00,F123,etch,etch-tool-03,1.67100000,-2.46003086,low,medium
LOT_1558,1557,PASS,2008-10-16T05:08:00,F128,etch,etch-tool-08,0.31610000,-2.44701937,low,medium
LOT_1560,1559,PASS,2008-10-16T05:44:00,F181,etch,etch-tool-05,26.03000000,2.08296661,high,medium
LOT_1560,1559,PASS,2008-10-16T05:44:00,F317,implant,implant-tool-05,8.75130000,2.68635624,high,medium
LOT_1564,1563,PASS,2008-10-16T20:49:00,F123,etch,etch-tool-03,1.67100000,-2.46003086,low,medium
LOT_1564,1563,PASS,2008-10-16T20:49:00,F128,etch,etch-tool-08,0.31610000,-2.44701937,low,medium
LOT_1566,1565,PASS,2008-10-17T06:01:00,F181,etch,etch-tool-05,26.63000000,2.26286100,high,medium
LOT_1567,1566,PASS,2008-10-17T06:07:00,F317,implant,implant-tool-05,8.32050000,2.26553233,high,medium
